0.495509 0.652034 0.653406 0.655245 0.659374 0.664221 0.668712 0.672304 0.674574 0.675102 0.673391 0.668983 0.661461 0.649483 0.627857 0.517999 0.991113 0.991155 0.991138 0.991084 0.990992 0.990869 0.990736 0.990655 0.990687 0.990726 0.990688 0.495348 0.495341 0.495325 0.495306 0.495284 0.495261 0.495237 0.495212 0.495187 0.495162 0.495136 0.49511 0.495084 0.98975 0.989723 0.989695 0.989668 0.98964 0.989611 0.989583 0.989553 0.989523 0.989493 0.989463
0.495512 0.652067 0.653414 0.655281 0.659429 0.664276 0.668757 0.672327 0.674586 0.675093 0.673345 0.668927 0.661331 0.649329 0.627351 0.511874 0.99112 0.991159 0.991142 0.991087 0.990993 0.990868 0.990735 0.990652 0.990685 0.990721 0.99068 0.990584 0.990462 0.990335 0.990221 0.990125 0.49526 0.98999 0.989942 0.989902 0.989867 0.989836 0.989806 0.989778 0.98975 0.989722 0.989695 0.989667 0.989639 0.989611 0.989582 0.989553 0.989523 0.989493 0.989462
0.495515 0.652103 0.653418 0.655324 0.659488 0.664335 0.668807 0.672361 0.674599 0.67508 0.673298 0.668839 0.661194 0.649108 0.626889 0.503275 0.991126 0.991164 0.991146 0.991089 0.990994 0.990868 0.990733 0.99065 0.990682 0.990715 0.990672 0.990575 0.990452 0.990328 0.990214 0.990121 0.990046 0.989988 0.989941 0.989901 0.989867 0.989835 0.989806 0.989777 0.989749 0.989722 0.989695 0.989667 0.989639 0.989611 0.989582 0.989552 0.989522 0.989492 0.989462
0.495516 0.652138 0.65343 0.655363 0.659548 0.664398 0.668859 0.672407 0.674616 0.675062 0.673249 0.668721 0.661051 0.648874 0.626397 0.495235 0.991133 0.991168 0.99115 0.991092 0.990995 0.990867 0.990731 0.990648 0.990679 0.99071 0.990664 0.990565 0.990444 0.990319 0.990208 0.990116 0.990043 0.989986 0.989939 0.9899 0.989866 0.989835 0.989805 0.989777 0.989749 0.989722 0.989694 0.989667 0.989639 0.98961 0.989581 0.989552 0.989522 0.989492 0.989461
0.647141 0.652174 0.653437 0.65541 0.659618 0.664474 0.668925 0.672446 0.674631 0.675051 0.673192 0.668644 0.660886 0.648608 0.625945 0.495239 0.99114 0.991172 0.991153 0.991094 0.990996 0.990866 0.990728 0.990646 0.990676 0.990704 0.990656 0.990557 0.990434 0.990312 0.990202 0.990112 0.99004 0.989984 0.989938 0.989899 0.989865 0.989834 0.989805 0.989776 0.989749 0.989721 0.989694 0.989666 0.989638 0.98961 0.989581 0.989551 0.989521 0.989491 0.989461
0.647294 0.652209 0.653448 0.655461 0.659694 0.664543 0.66898 0.672492 0.67465 0.675035 0.673132 0.668515 0.660688 0.648287 0.625271 0.495243 0.991147 0.991176 0.991156 0.991096 0.990996 0.990864 0.990726 0.990643 0.990674 0.990698 0.990649 0.990547 0.990426 0.990304 0.990196 0.990108 0.990037 0.989982 0.989936 0.989898 0.989864 0.989833 0.989804 0.989776 0.989748 0.989721 0.989693 0.989666 0.989638 0.989609 0.98958 0.989551 0.989521 0.98949 0.98946
0.647453 0.652248 0.65346 0.655518 0.659776 0.664625 0.669049 0.67253 0.674671 0.675014 0.673071 0.668418 0.660533 0.647989 0.624704 0.495248 0.991153 0.99118 0.991159 0.991097 0.990996 0.990862 0.990722 0.990641 0.99067 0.990693 0.99064 0.990539 0.990417 0.990297 0.99019 0.990103 0.990034 0.98998 0.989935 0.989897 0.989864 0.989833 0.989804 0.989775 0.989748 0.98972 0.989693 0.989665 0.989637 0.989609 0.98958 0.98955 0.98952 0.98949 0.989459
0.647619 0.652288 0.653473 0.65558 0.659865 0.664714 0.669124 0.672582 0.674692 0.674984 0.672986 0.66827 0.660341 0.647651 0.623898 0.495252 0.99116 0.991184 0.991162 0.991099 0.990995 0.99086 0.990719 0.990638 0.990668 0.990687 0.990633 0.990529 0.990408 0.990289 0.990185 0.990099 0.990032 0.989978 0.989934 0.989896 0.989863 0.989832 0.989803 0.989775 0.989747 0.98972 0.989693 0.989665 0.989637 0.989608 0.989579 0.989549 0.989519 0.989489 0.989459
0.647794 0.652329 0.653488 0.655649 0.659964 0.664809 0.669196 0.672638 0.674715 0.674975 0.672926 0.668132 0.660125 0.647293 0.623114 0.495256 0.991165 0.991188 0.991164 0.991099 0.990994 0.990858 0.990716 0.990635 0.990665 0.990682 0.990624 0.990521 0.9904 0.990282 0.990179 0.990095 0.990029 0.989976 0.989932 0.989895 0.989862 0.989832 0.989802 0.989774 0.989747 0.989719 0.989692 0.989664 0.989636 0.989608 0.989578 0.989549 0.989518 0.989488 0.989458
0.647979 0.652371 0.653505 0.655723 0.660069 0.664906 0.669291 0.672698 0.674739 0.674955 0.672849 0.667978 0.659884 0.646912 0.622269 0.49526 0.991171 0.991191 0.991167 0.9911 0.990993 0.990854 0.990712 0.990632 0.990662 0.990676 0.990617 0.990512 0.990392 0.990275 0.990174 0.990091 0.990026 0.989974 0.989931 0.989894 0.989861 0.989831 0.989802 0.989774 0.989746 0.989719 0.989691 0.989664 0.989635 0.989607 0.989578 0.989548 0.989518 0.989487 0.989457
0.648172 0.652418 0.653525 0.655804 0.660184 0.665025 0.669378 0.672765 0.674766 0.674914 0.67276 0.667816 0.659628 0.646485 0.621312 0.495265 0.991176 0.991195 0.991169 0.9911 0.990991 0.990851 0.990707 0.99063 0.99066 0.990671 0.990609 0.990504 0.990384 0.990268 0.990169 0.990088 0.990024 0.989972 0.98993 0.989893 0.98986 0.98983 0.989801 0.989773 0.989746 0.989718 0.989691 0.989663 0.989635 0.989606 0.989577 0.989547 0.989517 0.989487 0.989456
0.648374 0.652461 0.653547 0.655895 0.660308 0.665145 0.669478 0.672834 0.674792 0.674901 0.672661 0.667644 0.659316 0.646007 0.62023 0.49679 0.991181 0.991198 0.99117 0.9911 0.990989 0.990847 0.990703 0.990627 0.990658 0.990665 0.990601 0.990495 0.990376 0.990262 0.990164 0.990084 0.990021 0.98997 0.989928 0.989892 0.989859 0.989829 0.9898 0.989772 0.989745 0.989718 0.98969 0.989662 0.989634 0.989605 0.989576 0.989546 0.989516 0.989486 0.989455
0.648583 0.652508 0.653574 0.655997 0.660443 0.66527 0.669594 0.67291 0.674822 0.674853 0.672555 0.667442 0.659013 0.645497 0.619054 0.688332 0.991186 0.991201 0.991171 0.991099 0.990986 0.990843 0.990698 0.990624 0.990656 0.990659 0.990593 0.990487 0.990368 0.990255 0.990159 0.990081 0.990018 0.989969 0.989927 0.989891 0.989859 0.989828 0.9898 0.989772 0.989744 0.989717 0.989689 0.989661 0.989633 0.989605 0.989575 0.989545 0.989515 0.989485 0.989454
0.648802 0.652557 0.653604 0.656109 0.66059 0.665418 0.669704 0.67298 0.674839 0.674817 0.672437 0.667238 0.658719 0.64495 0.617771 0.735546 0.991191 0.991203 0.991172 0.991098 0.990983 0.990838 0.990693 0.990621 0.990653 0.990655 0.990586 0.990479 0.99036 0.990249 0.990154 0.990077 0.990016 0.989967 0.989925 0.98989 0.989858 0.989828 0.989799 0.989771 0.989743 0.989716 0.989689 0.989661 0.989632 0.989604 0.989574 0.989544 0.989514 0.989484 0.989453
0.64903 0.652606 0.653637 0.656233 0.660745 0.665565 0.669829 0.673076 0.674882 0.674791 0.672289 0.667002 0.65832 0.644316 0.616168 0.764642 0.991196 0.991206 0.991173 0.991096 0.990979 0.990833 0.990688 0.990619 0.990651 0.990649 0.990578 0.99047 0.990352 0.990242 0.990149 0.990073 0.990013 0.989965 0.989924 0.989889 0.989857 0.989827 0.989798 0.98977 0.989743 0.989715 0.989688 0.98966 0.989632 0.989603 0.989573 0.989543 0.989513 0.989483 0.989452
0.649265 0.652658 0.65368 0.656371 0.660919 0.665731 0.669967 0.673166 0.674902 0.674728 0.672148 0.66675 0.657923 0.643634 0.614503 0.787649 0.9912 0.991208 0.991173 0.991094 0.990975 0.990827 0.990682 0.990617 0.990649 0.990644 0.99057 0.990462 0.990345 0.990236 0.990144 0.99007 0.990011 0.989963 0.989923 0.989887 0.989855 0.989826 0.989797 0.989769 0.989742 0.989714 0.989687 0.989659 0.98963 0.989601 0.989572 0.989542 0.989512 0.989481 0.989451
0.649507 0.652707 0.65373 0.656523 0.661107 0.665909 0.670112 0.673253 0.674934 0.674674 0.671989 0.66647 0.657484 0.642828 0.61276 0.786219 0.991204 0.99121 0.991172 0.991091 0.99097 0.99082 0.990676 0.990615 0.990648 0.990639 0.990564 0.990454 0.990338 0.99023 0.99014 0.990067 0.990008 0.989961 0.989921 0.989886 0.989854 0.989824 0.989796 0.989768 0.989741 0.989713 0.989686 0.989658 0.989629 0.9896 0.989571 0.989541 0.989511 0.98948 0.989449
0.649753 0.65276 0.653785 0.656692 0.661313 0.666096 0.670262 0.673357 0.674952 0.674612 0.671813 0.666162 0.656998 0.642049 0.61059 0.756788 0.991207 0.991211 0.991171 0.991088 0.990965 0.990813 0.99067 0.990614 0.990647 0.990634 0.990556 0.990447 0.99033 0.990224 0.990135 0.990063 0.990006 0.989959 0.989919 0.989885 0.989853 0.989823 0.989795 0.989767 0.98974 0.989712 0.989685 0.989657 0.989628 0.989599 0.98957 0.98954 0.989509 0.989479 0.989448
0.650006 0.652814 0.653855 0.656876 0.661536 0.666304 0.670438 0.673468 0.674993 0.67454 0.671616 0.665799 0.65646 0.641102 0.607971 0.986931 0.99121 0.991212 0.99117 0.991084 0.990958 0.990806 0.990664 0.990612 0.990645 0.990628 0.990549 0.990439 0.990324 0.990219 0.990131 0.99006 0.990003 0.989957 0.989918 0.989883 0.989852 0.989822 0.989794 0.989766 0.989739 0.989711 0.989683 0.989655 0.989627 0.989598 0.989568 0.989538 0.989508 0.989477 0.989447
0.650261 0.652865 0.653938 0.657083 0.66178 0.666536 0.67061 0.673582 0.675021 0.674438 0.671372 0.665422 0.655835 0.640042 0.605054 0.989587 0.991213 0.991212 0.991167 0.991079 0.990951 0.990797 0.990657 0.990612 0.990644 0.990623 0.990541 0.990431 0.990316 0.990213 0.990126 0.990056 0.990001 0.989955 0.989916 0.989882 0.98985 0.989821 0.989792 0.989765 0.989737 0.98971 0.989682 0.989654 0.989625 0.989596 0.989567 0.989537 0.989506 0.989476 0.989445
0.650521 0.65292 0.654036 0.657315 0.662039 0.666766 0.670803 0.673694 0.675034 0.674354 0.671143 0.665004 0.655175 0.638799 0.601835 0.990298 0.991215 0.991212 0.991165 0.991074 0.990943 0.990789 0.990651 0.990612 0.990644 0.990619 0.990534 0.990423 0.990309 0.990207 0.990122 0.990053 0.989998 0.989953 0.989914 0.98988 0.989849 0.989819 0.989791 0.989763 0.989736 0.989708 0.989681 0.989653 0.989624 0.989595 0.989565 0.989535 0.989505 0.989474 0.989443
0.65078 0.652976 0.654154 0.657571 0.662328 0.667035 0.67101 0.673821 0.675054 0.674224 0.670845 0.664531 0.654475 0.637509 0.597555 0.990659 0.991217 0.991211 0.991161 0.991067 0.990935 0.990779 0.990645 0.990612 0.990643 0.990614 0.990527 0.990415 0.990303 0.990201 0.990117 0.99005 0.989995 0.989951 0.989912 0.989878 0.989847 0.989818 0.989789 0.989762 0.989734 0.989707 0.989679 0.989651 0.989622 0.989593 0.989563 0.989533 0.989503 0.989472 0.989441
0.651039 0.653033 0.654291 0.657851 0.662636 0.667318 0.671231 0.673952 0.67507 0.674088 0.67053 0.664007 0.653611 0.635906 0.592624 0.99089 0.991219 0.99121 0.991157 0.99106 0.990925 0.990769 0.990638 0.990614 0.990643 0.990609 0.99052 0.990408 0.990296 0.990196 0.990113 0.990046 0.989993 0.989948 0.98991 0.989877 0.989845 0.989816 0.989788 0.98976 0.989733 0.989705 0.989677 0.989649 0.989621 0.989591 0.989562 0.989531 0.989501 0.98947 0.989439
0.651294 0.653088 0.654459 0.658167 0.662978 0.667616 0.671467 0.674089 0.675076 0.673927 0.670196 0.663425 0.652717 0.634141 0.586418 0.991031 0.99122 0.991208 0.991152 0.991052 0.990914 0.990758 0.990632 0.990616 0.990643 0.990605 0.990513 0.990401 0.990289 0.99019 0.990108 0.990043 0.98999 0.989946 0.989908 0.989874 0.989844 0.989814 0.989786 0.989758 0.989731 0.989703 0.989676 0.989647 0.989619 0.989589 0.989559 0.989529 0.989499 0.989468 0.989437
0.65154 0.653149 0.654659 0.658515 0.663351 0.667946 0.671708 0.674229 0.675069 0.673721 0.669767 0.662732 0.651627 0.632086 0.57835 0.991112 0.991221 0.991205 0.991145 0.991042 0.990902 0.990746 0.990627 0.990619 0.990644 0.9906 0.990505 0.990393 0.990282 0.990185 0.990104 0.990039 0.989987 0.989943 0.989906 0.989872 0.989842 0.989812 0.989784 0.989756 0.989729 0.989701 0.989674 0.989645 0.989616 0.989587 0.989557 0.989527 0.989496 0.989466 0.989435
0.651782 0.653212 0.654893 0.658907 0.663756 0.668294 0.671975 0.674362 0.675037 0.673513 0.669306 0.661985 0.650366 0.629676 0.547908 0.991156 0.99122 0.991201 0.991138 0.991032 0.990889 0.990733 0.990621 0.990624 0.990645 0.990595 0.990499 0.990386 0.990275 0.990179 0.990099 0.990035 0.989984 0.98994 0.989903 0.98987 0.989839 0.98981 0.989782 0.989754 0.989727 0.989699 0.989671 0.989643 0.989614 0.989585 0.989555 0.989524 0.989494 0.989463 0.989432
0.652015 0.653289 0.655174 0.659336 0.664191 0.668675 0.672247 0.674505 0.674996 0.67323 0.668752 0.661136 0.648982 0.626821 0.498209 0.991181 0.991219 0.991196 0.991129 0.991019 0.990875 0.99072 0.990618 0.990629 0.990645 0.990591 0.990492 0.990378 0.990269 0.990173 0.990095 0.990032 0.98998 0.989938 0.989901 0.989868 0.989837 0.989808 0.98978 0.989752 0.989724 0.989697 0.989669 0.98964 0.989612 0.989582 0.989552 0.989522 0.989491 0.98946 0.989429
0.652233 0.653375 0.655513 0.65982 0.664674 0.669086 0.672541 0.674643 0.674933 0.672912 0.668137 0.660158 0.647425 0.623275 0.495279 0.991193 0.991217 0.99119 0.991119 0.991005 0.990859 0.990707 0.990615 0.990636 0.990646 0.990586 0.990485 0.990371 0.990262 0.990168 0.99009 0.990028 0.989977 0.989935 0.989898 0.989865 0.989834 0.989805 0.989777 0.989749 0.989722 0.989694 0.989666 0.989638 0.989609 0.989579 0.989549 0.989519 0.989488 0.989457 0.989426
0.65244 0.653488 0.655909 0.660357 0.665191 0.669526 0.672843 0.674764 0.674818 0.672528 0.667423 0.659 0.645487 0.619038 0.689679 0.991199 0.991214 0.991182 0.991107 0.99099 0.990842 0.990693 0.990615 0.990644 0.990647 0.990581 0.990479 0.990363 0.990256 0.990162 0.990085 0.990024 0.989973 0.989931 0.989895 0.989862 0.989831 0.989802 0.989774 0.989746 0.989719 0.989691 0.989663 0.989635 0.989606 0.989576 0.989546 0.989515 0.989485 0.989454 0.989423
0.65263 0.653642 0.65638 0.660954 0.66576 0.669989 0.673164 0.674885 0.674677 0.672044 0.66657 0.657701 0.643263 0.613696 0.783429 0.991201 0.991209 0.991173 0.991093 0.990972 0.990823 0.990679 0.990617 0.990652 0.990648 0.990577 0.990471 0.990357 0.990249 0.990156 0.99008 0.990019 0.98997 0.989928 0.989892 0.989859 0.989828 0.989799 0.989771 0.989743 0.989716 0.989688 0.98966 0.989631 0.989602 0.989573 0.989542 0.989512 0.989481 0.98945 0.989419
0.652802 0.653851 0.656931 0.661606 0.666373 0.67049 0.673495 0.674971 0.674477 0.671489 0.665599 0.65617 0.640524 0.606743 0.988778 0.991201 0.991203 0.991161 0.991076 0.990952 0.990803 0.990666 0.990623 0.990662 0.990649 0.990573 0.990464 0.990349 0.990242 0.99015 0.990075 0.990015 0.989965 0.989924 0.989888 0.989855 0.989825 0.989796 0.989767 0.98974 0.989712 0.989684 0.989656 0.989628 0.989598 0.989569 0.989539 0.989508 0.989477 0.989446 0.989415
0.65296 0.65414 0.657576 0.662342 0.667048 0.671018 0.673828 0.675039 0.67419 0.670788 0.664448 0.654352 0.637216 0.596933 0.990667 0.991198 0.991194 0.991147 0.991057 0.99093 0.99078 0.990654 0.990632 0.990672 0.99065 0.990568 0.990458 0.990342 0.990235 0.990145 0.99007 0.99001 0.989961 0.98992 0.989884 0.989851 0.989821 0.989792 0.989764 0.989736 0.989708 0.98968 0.989652 0.989624 0.989594 0.989564 0.989534 0.989503 0.989472 0.989441 0.98941
0.653109 0.654543 0.658329 0.663156 0.667773 0.671574 0.674148 0.67506 0.673815 0.669953 0.663066 0.652118 0.633068 0.582413 0.99105 0.991193 0.991183 0.99113 0.991035 0.990904 0.990757 0.990645 0.990646 0.990683 0.990652 0.990564 0.990452 0.990335 0.990229 0.990138 0.990065 0.990005 0.989957 0.989916 0.98988 0.989847 0.989817 0.989788 0.989759 0.989731 0.989704 0.989676 0.989648 0.989619 0.98959 0.98956 0.989529 0.989499 0.989468 0.989436 0.989405
0.653267 0.655091 0.659208 0.66406 0.66856 0.672159 0.674466 0.674999 0.673291 0.668912 0.661358 0.649413 0.62756 0.515705 0.991139 0.991185 0.991168 0.991109 0.991009 0.990875 0.990732 0.990641 0.990664 0.990695 0.990654 0.990561 0.990446 0.990329 0.990223 0.990133 0.99006 0.99 0.989952 0.989911 0.989875 0.989842 0.989812 0.989783 0.989754 0.989727 0.989699 0.989671 0.989642 0.989614 0.989584 0.989554 0.989524 0.989493 0.989462 0.989431 0.989399
0.653476 0.655823 0.660239 0.66508 0.669417 0.672778 0.67474 0.674848 0.672604 0.66758 0.659282 0.64597 0.620091 0.514623 0.991154 0.991173 0.991149 0.991083 0.990978 0.990843 0.990708 0.990643 0.990687 0.990708 0.990656 0.990559 0.990443 0.990325 0.990218 0.990128 0.990055 0.989995 0.989947 0.989906 0.98987 0.989837 0.989806 0.989777 0.989749 0.989721 0.989693 0.989665 0.989637 0.989608 0.989578 0.989548 0.989518 0.989487 0.989456 0.989424 0.989393
0.653813 0.656791 0.661434 0.666211 0.670349 0.673404 0.674956 0.67453 0.671642 0.665867 0.656598 0.641349 0.608718 0.978136 0.991148 0.991155 0.991123 0.99105 0.99094 0.990806 0.990685 0.990655 0.990714 0.990722 0.990661 0.990561 0.990441 0.990323 0.990215 0.990124 0.99005 0.98999 0.989941 0.9899 0.989864 0.989831 0.9898 0.989771 0.989743 0.989715 0.989687 0.989659 0.98963 0.989601 0.989572 0.989542 0.989511 0.98948 0.989449 0.989417 0.989386
0.654406 0.658048 0.662848 0.667499 0.671365 0.674022 0.675059 0.673975 0.670322 0.663611 0.653032 0.63485 0.589167 0.990889 0.991131 0.991128 0.991086 0.991007 0.990894 0.990764 0.990667 0.990681 0.990745 0.99074 0.99067 0.990565 0.990445 0.990325 0.990215 0.990123 0.990047 0.989986 0.989936 0.989894 0.989858 0.989824 0.989793 0.989764 0.989735 0.989707 0.989679 0.989651 0.989622 0.989593 0.989564 0.989533 0.989503 0.989472 0.98944 0.989409 0.989377
0.65541 0.659651 0.664494 0.668928 0.672436 0.674588 0.674946 0.673043 0.668422 0.660546 0.64809 0.624996 0.49517 0.991073 0.991102 0.991088 0.991037 0.990951 0.990836 0.990718 0.990662 0.990722 0.990779 0.99076 0.990685 0.990578 0.990456 0.990334 0.990221 0.990125 0.990047 0.989983 0.989932 0.989888 0.989851 0.989817 0.989785 0.989756 0.989727 0.989698 0.98967 0.989642 0.989613 0.989584 0.989554 0.989524 0.989493 0.989462 0.989431 0.989399 0.989367
0.656986 0.661648 0.666407 0.670517 0.673512 0.675 0.674485 0.671519 0.665674 0.65624 0.64075 0.607175 0.988055 0.991053 0.991056 0.991027 0.990966 0.990875 0.990764 0.990672 0.990679 0.990773 0.990816 0.990787 0.99071 0.990604 0.990481 0.990355 0.990238 0.990136 0.990052 0.989984 0.989929 0.989883 0.989844 0.989809 0.989776 0.989746 0.989717 0.989688 0.989659 0.989631 0.989602 0.989573 0.989543 0.989513 0.989482 0.989451 0.989419 0.989387 0.989355
0.659222 0.664064 0.668574 0.672182 0.674485 0.675056 0.673397 0.669068 0.661586 0.649782 0.628374 0.531519 0.990967 0.991004 0.990986 0.99094 0.990869 0.990774 0.990678 0.990639 0.990722 0.990822 0.99085 0.990818 0.990744 0.990642 0.990521 0.990394 0.99027 0.99016 0.990067 0.989991 0.98993 0.98988 0.989837 0.9898 0.989766 0.989735 0.989705 0.989675 0.989647 0.989618 0.989589 0.98956 0.98953 0.9895 0.989469 0.989437 0.989405 0.989373 0.989341
0.662087 0.666827 0.670861 0.673764 0.675104 0.674444 0.671264 0.665157 0.655446 0.639312 0.60319 0.989822 0.990957 0.990939 0.990896 0.990831 0.990747 0.990656 0.990596 0.990644 0.990777 0.990858 0.990872 0.99084 0.990773 0.990679 0.990563 0.990436 0.990308 0.990189 0.990087 0.990001 0.989933 0.989877 0.98983 0.98979 0.989754 0.989722 0.989691 0.989661 0.989631 0.989602 0.989573 0.989544 0.989514 0.989483 0.989452 0.989421 0.989389 0.989357 0.989325
0.665395 0.669724 0.67302 0.674911 0.674935 0.672595 0.667487 0.659047 0.645549 0.619273 0.591729 0.990931 0.990913 0.990869 0.990804 0.990721 0.99063 0.990558 0.990572 0.990707 0.990827 0.990877 0.990876 0.99084 0.990773 0.99068 0.990566 0.99044 0.990311 0.990189 0.990083 0.989995 0.989923 0.989864 0.989816 0.989775 0.989738 0.989704 0.989673 0.989643 0.989613 0.989583 0.989554 0.989525 0.989495 0.989464 0.989433 0.989401 0.989369 0.989336 0.989304
0.668832 0.672402 0.674665 0.675141 0.673391 0.668927 0.661305 0.649283 0.627313 0.513418 0.990905 0.990908 0.990865 0.9908 0.990718 0.990626 0.990546 0.990536 0.990656 0.990795 0.990866 0.990882 0.990862 0.99081 0.990731 0.990629 0.990508 0.99038 0.990253 0.990136 0.990037 0.989955 0.989889 0.989835 0.989789 0.98975 0.989715 0.989682 0.98965 0.98962 0.989591 0.989561 0.989532 0.989502 0.989471 0.98944 0.989409 0.989377 0.989345 0.989312 0.98928
0.672 0.674457 0.675198 0.673781 0.669706 0.662577 0.65128 0.631367 0.575775 0.990854 0.990906 0.990864 0.990799 0.990718 0.990624 0.990541 0.990517 0.990624 0.990772 0.990855 0.990882 0.99087 0.990828 0.990757 0.990662 0.990547 0.99042 0.990292 0.990171 0.990065 0.989977 0.989906 0.989848 0.989799 0.989758 0.989721 0.989687 0.989656 0.989625 0.989595 0.989566 0.989536 0.989506 0.989476 0.989445 0.989414 0.989382 0.98935 0.989317 0.989285 0.989253
0.674372 0.675233 0.67393 0.670007 0.663057 0.652043 0.632922 0.582149 0.990807 0.990901 0.990857 0.990791 0.990707 0.990612 0.990527 0.990498 0.990601 0.990754 0.990845 0.990879 0.990875 0.99084 0.990778 0.990691 0.990582 0.990458 0.990329 0.990204 0.990093 0.989999 0.989922 0.989859 0.989808 0.989764 0.989726 0.989691 0.989659 0.989628 0.989597 0.989568 0.989538 0.989508 0.989478 0.989447 0.989416 0.989384 0.989352 0.989319 0.989287 0.989255 0.989223
0.675235 0.673893 0.669905 0.662878 0.651746 0.632332 0.579559 0.990822 0.990891 0.990843 0.990772 0.990684 0.990586 0.990499 0.990474 0.990581 0.990738 0.990834 0.990874 0.990877 0.99085 0.990797 0.990718 0.990616 0.990497 0.990368 0.99024 0.990123 0.990023 0.989939 0.989872 0.989816 0.98977 0.989729 0.989693 0.98966 0.989628 0.989598 0.989568 0.989538 0.989508 0.989478 0.989447 0.989416 0.989384 0.989352 0.98932 0.989287 0.989255 0.989223 0.989192
0.673648 0.669382 0.662032 0.650405 0.629682 0.551054 0.990868 0.990879 0.990822 0.990743 0.990648 0.990545 0.990457 0.990442 0.990564 0.990723 0.99082 0.990864 0.990874 0.990857 0.990813 0.990745 0.990652 0.99054 0.990415 0.990286 0.990163 0.990053 0.989962 0.989887 0.989826 0.989776 0.989733 0.989695 0.98966 0.989628 0.989596 0.989566 0.989536 0.989506 0.989476 0.989445 0.989414 0.989382 0.98935 0.989318 0.989285 0.989253 0.989221 0.989191 0.989151
0.66845 0.660517 0.647865 0.624358 0.495055 0.990895 0.990862 0.990794 0.990704 0.990598 0.990488 0.990402 0.990403 0.990545 0.990701 0.990797 0.990847 0.990865 0.990858 0.990827 0.990771 0.990692 0.99059 0.990471 0.990344 0.990216 0.990098 0.989995 0.98991 0.989842 0.989785 0.989738 0.989696 0.98966 0.989626 0.989594 0.989562 0.989532 0.989502 0.989471 0.989441 0.98941 0.989378 0.989346 0.989314 0.989282 0.989249 0.989218 0.989187 0.989139 0.988964
0.658144 0.643898 0.615282 0.784105 0.990901 0.990844 0.99076 0.990655 0.990536 0.990417 0.990334 0.990362 0.990521 0.990668 0.990761 0.990815 0.990843 0.990848 0.990832 0.990794 0.990732 0.990647 0.99054 0.990417 0.990288 0.990162 0.990048 0.989949 0.989867 0.989801 0.989747 0.989701 0.98966 0.989624 0.98959 0.989558 0.989527 0.989496 0.989465 0.989435 0.989404 0.989372 0.989341 0.989309 0.989276 0.989244 0.989212 0.989181 0.989116 0.988891 0.988227
