0 0.463086 0.561808 0.314743 0.0752823 0.0376197 -0.214896 -0.00149817 -0.509268 0.739443 -0.6387 -0.107312 -0.626922 0.79709 -0.0534996 0.601114 0.879072 -0.316999 -0.898887 0.316497 0.0540472 -0.351051 0.951295 0.798658 0.0729852 0.37161 -0.146154 -0.835917 0.785943 -0.0112869 0.661439 -0.125797 -0.267944 0.4058 0.884582 -0.832454 0.657125 0.775554 0.307494 0.159255 -0.610732
1 0.463086 0.561808 0.314743 0.0752823 0.0376197 -0.214896 -0.00149817 -0.509268 0.739443 -0.6387 -0.107312 -0.626922 0.79709 -0.0534996 0.601114 0.879072 -0.316999 -0.898887 0.316497 0.0540472 -0.351051 0.951295 0.798658 0.0729852 0.37161 -0.146154 -0.835917 0.785943 -0.0112869 0.661439 -0.125797 -0.267944 0.4058 0.884582 -0.832454 0.657125 0.775554 0.307494 0.159255 -0.610732
2 -0.69196 0.435102 0.457022 -0.123522 -0.920022 -0.758527 -0.486886 0.659666 0.50068 -0.406745 0.386181 0.248125 -0.596627 0.48768 0.534422 0.870884 -0.859504 -0.265973 -0.503299 -0.682675 0.507733 -0.358983 0.772564 0.828697 0.675481 0.676009 0.75931 -0.596917 -0.380532 0.705914 0.599217 0.398048 -0.493037 0.836131 -0.38459 -0.131235 -0.340862 -0.985835 -0.162037 0.77295
3 -0.938304 -0.593579 -0.184441 -0.221155 -0.732382 0.538901 -0.63448 -0.0878429 0.811409 -0.151783 -0.862348 0.434681 -0.419938 -0.815414 0.331941 -0.988357 -0.862246 -0.0706635 -0.282183 -0.755742 -0.52059 0.0794418 -0.342161 0.0948887 -0.846226 0.0285987 0.801415 -0.037659 -0.405525 0.599993 0.160918 0.169166 -0.833674 0.849696 0.59585 0.635547 0.738322 -0.964971 0.442092 0.565235
4 -1 -0.261186 0.0620258 0.787468 0.280211 -0.964955 0.669367 0.00889123 0.895299 0.990514 0.325932 0.436058 0.887884 0.529442 0.0112168 0.049928 -0.310696 0.93366 0.369629 0.00527926 0.77882 -0.472376 0.743434 -0.526304 0.419423 0.169107 0.476317 0.967194 0.640395 0.868205 -0.942494 -0.679078 -0.265689 -0.409019 -0.271729 -0.179181 0.342562 0.423806 -0.352178 0.474576
5 -0.848502 -0.174111 0.686403 -0.988162 -0.183405 -0.0882803 0.280911 -0.266745 -0.839404 -0.0550866 -0.582542 0.872046 -0.896082 0.395511 -0.852238 0.601929 -0.807789 -0.251204 0.0606192 -0.946099 -0.411658 -0.977793 -0.535931 -0.336568 -0.0893988 -0.767021 -0.825116 0.915393 0.710164 0.724707 0.218756 -0.0338696 0.36315 -0.381293 -0.465902 -0.716103 0.737448 -0.69285 -0.737355 0.874751
6 -0.523513 -0.832184 0.522744 0.626208 -0.445295 -0.0212371 0.448769 0.145757 0.657683 1 -0.522327 -0.778852 -0.92559 0.415248 0.343568 -0.735251 -0.363731 -0.634752 -0.0209985 -0.967846 0.474775 0.194368 -0.29405 0.139426 0.514701 0.673704 0.24106 0.463543 -0.911847 0.73441 -0.846838 -0.64287 -0.851472 0.13893 0.125925 0.225964 0.612935 -0.813369 0.322057 0.543609
7 -0.82248 -0.277924 0.655474 -1 -0.229239 -0.10152 0.209839 -0.295786 -0.826034 0.0170791 -0.592964 0.899191 -0.962037 0.297168 -0.939488 0.549374 -0.866705 -0.291443 0.0134405 -0.952354 -0.377551 -0.986038 -0.476926 -0.383628 -0.0504684 -0.792222 -0.825397 0.861227 0.670041 0.761135 0.298839 0.0581026 0.445588 -0.330326 -0.440418 -0.659816 0.74324 -0.771968 -0.730161 0.833953
8 -0.868749 -0.129051 0.689008 -0.996414 -0.176858 -0.129401 0.326297 -0.305271 -0.885748 -0.0466322 -0.517886 0.976588 -0.879678 0.420304 -0.842503 0.621957 -0.780704 -0.211944 -0.0183237 -0.928443 -0.417715 -1 -0.554634 -0.326339 -0.0825943 -0.779751 -0.854701 0.893245 0.734154 0.767427 0.260448 -0.0646909 0.301333 -0.377017 -0.51781 -0.654652 0.759673 -0.704167 -0.724325 0.81688
9 -0.551767 -0.996835 -0.394435 0.532932 0.215896 -0.380031 0.768046 1 -0.51331 -0.834229 0.581811 -0.319949 -0.264745 0.752467 0.91055 -0.70683 -0.0473341 1 0.273165 0.91505 -0.0435806 -0.836321 -0.342337 -0.410181 -0.730083 -0.645857 -0.086904 -0.675598 0.761555 -0.0237747 0.519637 -0.01648 0.866658 0.648864 0.867095 -0.970735 0.640892 0.706304 -1 -0.571907
10 0.447283 0.608052 -0.19176 -1 -0.400344 0.0607445 -0.342481 -0.250173 -0.898814 0.389332 0.717408 0.864497 -0.166325 0.23542 -0.150322 0.70566 -0.669581 0.419102 -0.185347 -0.596359 -0.490268 0.105943 0.238612 -0.900353 -0.131046 -0.226202 0.122887 0.163289 -0.537128 -0.940936 0.826067 0.653268 0.0455996 -0.455825 0.471087 0.579059 -0.745624 -0.853988 0.627355 -0.403323
11 -1 -0.2822 -0.0275459 0.738456 0.262091 -0.889624 0.650921 0.00411541 0.955274 0.997529 0.391017 0.419717 0.855415 0.465412 0.0227861 0.0530355 -0.298196 0.873712 0.354532 -0.00782359 0.7898 -0.528043 0.680671 -0.542508 0.438113 0.0474417 0.439504 0.952708 0.636707 0.927162 -0.862411 -0.584444 -0.368822 -0.421742 -0.281941 -0.121727 0.380308 0.425339 -0.376531 0.495843
12 -0.730827 0.486158 0.463259 -0.379062 -0.979439 -0.901391 -0.581112 0.875049 0.412733 -0.446142 0.499587 0.366553 -0.412675 0.649732 0.424645 0.808156 -0.782441 -0.421403 -0.376681 -0.756155 0.580052 -0.326681 0.707793 0.752081 0.812886 0.541684 0.804998 -0.623526 -0.336213 0.880726 0.493546 0.289293 -0.639415 1 -0.576174 -0.24957 -0.539762 -0.822974 -0.0203148 0.628178
13 0.64241 -0.227013 -0.814633 -0.0841186 -0.194763 -0.0620602 0.23624 -0.591209 -0.235972 -0.421476 0.296683 0.572266 0.282985 0.420392 -0.0681523 -0.0440371 -0.791386 0.681282 -0.260443 0.911462 0.956118 -0.970472 0.766303 0.512673 0.223023 -0.420841 0.713755 -0.168146 0.221225 -0.579623 -0.521896 0.300262 0.767841 0.665299 0.629448 0.899041 0.109856 -0.374913 -0.229072 0.516505
14 0.486258 -0.314143 -0.546073 0.449586 -0.490399 0.810115 0.650607 0.192474 -0.0413836 0.814601 -0.794319 -0.153694 0.433946 0.260134 0.677143 -0.231942 0.647944 -0.131419 0.45045 -0.560794 0.445305 -0.195788 -0.678132 0.345119 0.0463437 -0.0977026 0.359998 -0.299383 -0.614828 0.860214 0.231179 0.546762 -0.504789 0.94267 -0.319516 -0.202672 -0.752567 0.597611 0.741798 -0.22878
15 -0.994419 -0.306223 0.125101 -0.843593 -0.862983 -0.867998 -0.280921 0.790408 1 -0.49068 0.889908 0.992921 -0.48762 0.934656 -0.745671 -0.382113 -0.593321 0.790069 -0.648329 0.574255 -0.878839 0.246876 1 -0.918974 -0.771199 0.730229 0.615873 -0.370712 -0.492533 0.984429 0.892638 0.339461 0.642336 0.700064 -0.76121 0.591315 0.534531 0.0138866 -0.821363 -0.917169
16 -0.761812 0.720186 0.679841 0.143147 -0.694058 -0.687202 -0.535526 0.284006 0.329324 -0.112341 0.61067 0.358677 -0.856787 0.439037 0.254092 0.859343 -1 -0.546599 -0.640468 -0.459177 0.250961 -0.609273 1 0.722371 0.2836 0.741509 0.490371 -0.323178 -0.605704 0.995656 0.534133 0.548208 -0.761401 0.997311 -0.0709033 -0.120165 -0.085617 -1 -0.225946 0.76905
17 -0.413892 0.131922 -0.129762 1 -0.439975 0.510399 -0.643072 -0.297857 -0.250933 0.845925 0.577626 0.332496 0.782217 -0.325911 -0.914865 0.56195 -0.593606 0.92313 -0.452081 -0.324802 -0.510862 0.877895 -0.755722 -0.291525 0.479893 0.155922 -0.693017 0.755504 -0.318424 0.952886 0.345016 -0.0503043 -0.523676 0.852936 -0.895985 0.759985 -1 0.670813 0.387266 0.215931
18 -0.595622 -0.201658 0.565828 -0.964284 -0.238544 -0.0231167 0.252529 -0.40856 -0.930199 0.102461 -0.499738 0.826236 -0.968194 -0.0176429 -0.646322 0.422316 -0.832168 -0.203351 -0.00824611 -0.966561 -0.279752 -0.976102 -0.723589 -0.383338 -0.110467 -0.84527 -0.699994 0.659203 0.632701 0.657269 0.14015 -0.106767 0.474953 -0.348111 -0.489384 -0.688091 0.676814 -0.713501 -0.610905 0.67758
19 -0.512357 0.128339 0.833844 -0.063263 -0.0737727 -0.0894461 0.681639 -0.797109 0.918142 -0.620015 0.591764 0.660717 -0.377577 -0.567829 0.545666 0.190309 -0.88159 -0.0794152 -0.575246 -1 -0.450116 -0.243915 -0.744317 -0.951771 -0.845957 -0.793621 -0.674645 0.661748 -0.810316 -0.0365435 -0.68408 -0.623468 0.242378 -0.999951 0.549906 -0.696061 0.484351 0.240321 -0.266012 0.484764
20 0.637582 -0.223174 -0.803364 -0.104519 -0.190993 -0.0506826 0.233943 -0.595643 -0.226826 -0.443664 0.293523 0.582175 0.289655 0.405494 -0.0718915 -0.0384353 -0.779966 0.692384 -0.272077 0.915982 0.947745 -0.980684 0.763241 0.514608 0.213702 -0.401743 0.70025 -0.173329 0.22353 -0.579978 -0.537664 0.301954 0.755518 0.651992 0.632454 0.893176 0.11644 -0.38793 -0.231585 0.530078
21 -0.547384 -0.0811813 0.275295 -1 -0.220065 -0.135604 0.389803 0.333945 -0.91965 0.199895 -0.474984 0.846947 -0.753272 0.371096 -1 0.184583 -1 -0.140774 0.0691208 -0.997534 -0.17947 -0.742891 -0.86893 -0.225128 -0.176694 -0.819069 -0.901661 0.571128 0.640494 0.710535 0.176832 0.531078 0.205418 -0.483718 -0.463584 -0.847364 0.534238 -0.703963 -0.84228 0.798689
22 -0.624043 0.78227 1 0.425186 -0.366176 -0.843697 -0.524905 -0.204111 0.817414 -0.105341 0.469385 0.671337 -0.765743 0.88447 0.108287 0.944946 -0.868951 0.489397 -0.280734 -0.1163 0.953323 -0.843823 0.643436 0.868259 0.813112 0.459359 0.406783 -0.156228 -0.439861 0.8038 0.97946 0.235644 -0.628919 0.885293 -0.631168 -0.220632 -0.707587 -0.783051 0.625397 0.927197
23 -0.425152 0.195931 0.770626 1 0.316779 -0.608001 -0.824804 0.860808 -0.435051 -0.599334 0.00653043 -0.418765 -0.393797 -0.101531 -1 -0.961424 -0.617592 -0.0465443 -0.0207627 0.00297562 0.340017 0.68893 0.138397 -0.245031 0.777327 -0.157999 0.310146 0.215892 -0.480106 0.25557 -0.159904 0.64475 0.653107 0.919271 -0.773513 0.651509 0.77181 -0.951869 0.799838 -0.436462
24 0.64241 -0.227013 -0.814633 -0.0841186 -0.194763 -0.0620602 0.23624 -0.591209 -0.235972 -0.421476 0.296683 0.572266 0.282985 0.420392 -0.0681523 -0.0440371 -0.791386 0.681282 -0.260443 0.911462 0.956118 -0.970472 0.766303 0.512673 0.223023 -0.420841 0.713755 -0.168146 0.221225 -0.579623 -0.521896 0.300262 0.767841 0.665299 0.629448 0.899041 0.109856 -0.374913 -0.229072 0.516505
25 -0.802218 0.867574 0.860162 -0.257353 -0.607785 -0.622558 -0.349116 -0.0933572 0.816201 -0.771751 0.161485 0.220701 -0.776992 0.340425 0.0670475 0.406501 -1 -0.24132 -0.238253 -0.39871 0.538315 -0.166901 0.880893 0.684543 0.981291 0.902679 1 -0.630835 -0.340053 0.334902 1 0.554153 0.109479 0.838306 0.38969 0.368115 -0.301754 -0.996308 -0.304899 1
26 0.64241 -0.227013 -0.814633 -0.0841186 -0.194763 -0.0620602 0.23624 -0.591209 -0.235972 -0.421476 0.296683 0.572266 0.282985 0.420392 -0.0681523 -0.0440371 -0.791386 0.681282 -0.260443 0.911462 0.956118 -0.970472 0.766303 0.512673 0.223023 -0.420841 0.713755 -0.168146 0.221225 -0.579623 -0.521896 0.300262 0.767841 0.665299 0.629448 0.899041 0.109856 -0.374913 -0.229072 0.516505
27 0.64241 -0.227013 -0.814633 -0.0841186 -0.194763 -0.0620602 0.23624 -0.591209 -0.235972 -0.421476 0.296683 0.572266 0.282985 0.420392 -0.0681523 -0.0440371 -0.791386 0.681282 -0.260443 0.911462 0.956118 -0.970472 0.766303 0.512673 0.223023 -0.420841 0.713755 -0.168146 0.221225 -0.579623 -0.521896 0.300262 0.767841 0.665299 0.629448 0.899041 0.109856 -0.374913 -0.229072 0.516505
28 -0.969405 0.998905 0.999509 0.167426 -0.775585 -0.915888 -1 -0.125799 0.85042 -0.410952 0.369691 0.488518 -0.982257 0.375414 0.0302915 0.915026 -0.915092 -0.229042 -0.462459 -0.234815 0.310799 -0.683869 0.913017 0.705255 0.338779 0.503002 0.55473 -0.439446 -0.982985 0.950789 0.67286 0.915748 -0.468672 1 -0.354964 -0.178226 -0.283563 -0.95319 -0.0553858 0.869894
29 0.62544 -0.225996 -0.798105 -0.0790266 -0.184671 -0.0481295 0.243592 -0.583409 -0.243326 -0.452893 0.291872 0.581613 0.275196 0.391144 -0.0659846 -0.0147927 -0.771298 0.687646 -0.290043 0.904175 0.938546 -0.978028 0.767924 0.511547 0.202542 -0.399377 0.734086 -0.173998 0.216184 -0.561963 -0.517598 0.26399 0.768508 0.624524 0.632838 0.885733 0.110584 -0.370241 -0.195966 0.530444
30 -0.510284 -0.0860501 0.245668 -0.943738 -0.285973 -0.163001 0.399854 0.322423 -0.932441 0.183157 -0.45971 0.869837 -0.803618 0.363098 -0.911742 0.255874 -0.964628 -0.0391786 0.0373814 -0.998685 -0.191405 -0.745374 -0.871554 -0.26671 -0.218617 -0.757174 -0.86907 0.58496 0.660931 0.695798 0.152708 0.488935 0.232339 -0.538531 -0.491957 -0.95203 0.565454 -0.733489 -0.78142 0.843831
31 -0.963566 -0.336867 0.382083 -1 -0.451993 -0.891862 0.051143 0.887962 0.674603 -0.485438 0.920378 0.948631 -0.968043 0.786689 -0.90962 -0.277755 -0.701954 0.453417 -0.254152 0.711106 -0.486596 0.00599963 0.96392 -0.802139 -0.760309 0.911735 0.923149 -0.572407 -0.686759 0.784372 0.841178 0.215539 0.857698 0.631493 -0.872371 0.198283 -0.101136 -0.284765 -0.526732 -0.861211
32 0.828797 -0.115942 -0.672732 -0.108742 -0.0400763 -0.421007 0.180436 -0.498891 -0.310297 -0.439963 0.200659 0.802137 0.253184 0.562284 -0.0189508 0.126082 -0.771305 0.705591 -0.50586 0.645716 0.78623 -0.797071 0.61292 0.591623 0.0634633 -0.405942 0.885853 -0.220585 0.353091 -0.615183 -0.489125 0.368718 0.828544 0.699522 0.555342 0.795663 0.316185 -0.491987 -0.243345 0.639432
33 -0.82749 0.660736 0.295984 -0.408893 -0.981461 -0.887018 -0.810223 0.597191 0.320528 -0.517259 0.544476 0.615567 -0.336113 0.3955 0.494336 0.836839 -0.898993 -0.498506 -0.546817 -0.775149 0.708908 -0.227093 0.766576 0.346998 0.389886 0.369065 1 -0.603847 -0.211718 0.988288 0.352991 -0.0347379 -0.410921 0.776139 -0.776825 -0.0310588 -0.306116 -0.868423 0.0407846 0.594114
34 -0.827621 0.730934 0.560282 -0.177104 -0.622611 -0.916894 -0.930629 0.0149746 1 -0.415465 0.1324 0.576133 -1 0.136549 0.0343758 0.543509 -0.901083 -0.0168036 -0.666416 -0.325584 0.403207 -0.583567 0.883964 0.942418 0.414221 0.37903 0.532741 -0.467798 -0.894064 0.851619 0.898109 1 0.184192 0.985115 -0.313601 0.078344 -0.596424 -0.888062 -0.0100366 0.860668
35 0.828797 -0.115942 -0.672732 -0.108742 -0.0400763 -0.421007 0.180436 -0.498891 -0.310297 -0.439963 0.200659 0.802137 0.253184 0.562284 -0.0189508 0.126082 -0.771305 0.705591 -0.50586 0.645716 0.78623 -0.797071 0.61292 0.591623 0.0634633 -0.405942 0.885853 -0.220585 0.353091 -0.615183 -0.489125 0.368718 0.828544 0.699522 0.555342 0.795663 0.316185 -0.491987 -0.243345 0.639432
36 0.594737 -0.208537 -0.780316 -0.079284 -0.170626 -0.0708092 0.260726 -0.559036 -0.235416 -0.454855 0.305907 0.588209 0.286475 0.369398 -0.0772663 -0.0283098 -0.808575 0.65866 -0.286057 0.882916 0.914491 -0.980984 0.758645 0.475615 0.183423 -0.376926 0.763406 -0.172089 0.212167 -0.570714 -0.512097 0.283326 0.786931 0.640629 0.652155 0.861829 0.0575044 -0.384798 -0.252249 0.532428
37 0.801047 -0.135077 -0.667266 -0.17801 -0.00707791 -0.285163 0.195445 -0.505942 -0.286932 -0.467061 0.149638 0.80825 0.177385 0.510651 -0.0412001 0.13274 -0.719986 0.703705 -0.515735 0.693108 0.788251 -0.831226 0.616579 0.590069 0.120011 -0.424166 0.89837 -0.271887 0.324861 -0.692768 -0.459796 0.399733 0.758718 0.737028 0.503896 0.784232 0.318344 -0.477906 -0.274601 0.655571
