Position Sensor Motor1 Motor2 Inter1 Inter2 Inter3
626.871 0 0.16459 0.999137 3.70186e-06 0.999688 2.35854e-07
626.846 0 0.164041 0.999137 3.6885e-06 0.999691 2.36893e-07
626.821 0 0.163494 0.999136 3.67519e-06 0.999694 2.37933e-07
626.796 0 0.162948 0.999135 3.66192e-06 0.999698 2.38975e-07
626.771 0 0.162404 0.999134 3.64869e-06 0.999701 2.40019e-07
626.746 0 0.161861 0.999133 3.6355e-06 0.999704 2.41065e-07
626.721 0 0.16132 0.999132 3.62235e-06 0.999707 2.42113e-07
626.695 0 0.16078 0.999131 3.60925e-06 0.99971 2.43162e-07
626.67 0 0.160242 0.99913 3.59618e-06 0.999713 2.44214e-07
626.645 0 0.159705 0.999129 3.58315e-06 0.999715 2.45267e-07
626.62 0 0.15917 0.999128 3.57017e-06 0.999718 2.46323e-07
626.595 0 0.158637 0.999127 3.55722e-06 0.999721 2.4738e-07
626.569 0 0.158105 0.999126 3.54432e-06 0.999724 2.48439e-07
626.544 0 0.157574 0.999126 3.53146e-06 0.999726 2.495e-07
626.519 0 0.157045 0.999125 3.51863e-06 0.999729 2.50563e-07
626.494 0 0.156518 0.999124 3.50585e-06 0.999732 2.51627e-07
626.468 0 0.155992 0.999123 3.49311e-06 0.999734 2.52694e-07
626.443 0 0.155467 0.999122 3.48041e-06 0.999737 2.53762e-07
626.418 0 0.154945 0.999121 3.46775e-06 0.999739 2.54832e-07
626.392 0 0.154423 0.99912 3.45513e-06 0.999742 2.55904e-07
626.367 0 0.153903 0.999119 3.44254e-06 0.999744 2.56977e-07
626.342 0 0.153385 0.999118 3.43e-06 0.999747 2.58053e-07
626.316 0 0.152868 0.999117 3.4175e-06 0.999749 2.5913e-07
626.291 0 0.152353 0.999116 3.40504e-06 0.999751 2.60209e-07
626.265 0 0.151839 0.999115 3.39262e-06 0.999754 2.6129e-07
626.24 0 0.151327 0.999114 3.38024e-06 0.999756 2.62372e-07
626.215 0 0.150816 0.999113 3.3679e-06 0.999758 2.63457e-07
626.189 0 0.150307 0.999112 3.3556e-06 0.99976 2.64543e-07
626.164 0 0.149799 0.999111 3.34334e-06 0.999763 2.6563e-07
626.138 0 0.149293 0.99911 3.33111e-06 0.999765 2.6672e-07
626.113 0 0.148788 0.999109 3.31893e-06 0.999767 2.67811e-07
626.087 0 0.148285 0.999108 3.30679e-06 0.999769 2.68904e-07
626.062 0 0.147783 0.999107 3.29468e-06 0.999771 2.69999e-07
626.036 0 0.147283 0.999106 3.28262e-06 0.999773 2.71095e-07
626.01 0 0.146784 0.999105 3.27059e-06 0.999775 2.72193e-07
625.985 0 0.146287 0.999104 3.25861e-06 0.999777 2.73293e-07
625.959 0 0.145791 0.999103 3.24666e-06 0.999779 2.74394e-07
625.934 0 0.145297 0.999102 3.23476e-06 0.999781 2.75497e-07
625.908 0 0.144804 0.999101 3.22289e-06 0.999783 2.76602e-07
625.882 0 0.144312 0.9991 3.21106e-06 0.999785 2.77708e-07
625.857 0 0.143822 0.999099 3.19927e-06 0.999786 2.78816e-07
625.831 0 0.143334 0.999098 3.18752e-06 0.999788 2.79926e-07
625.805 0 0.142847 0.999097 3.1758e-06 0.99979 2.81037e-07
625.78 0 0.142361 0.999096 3.16413e-06 0.999792 2.8215e-07
625.754 0 0.141877 0.999095 3.1525e-06 0.999794 2.83265e-07
625.728 0 0.141395 0.999094 3.1409e-06 0.999795 2.84381e-07
625.702 0 0.140913 0.999093 3.12934e-06 0.999797 2.85499e-07
625.677 0 0.140434 0.999092 3.11782e-06 0.999799 2.86618e-07
625.651 0 0.139955 0.999091 3.10634e-06 0.9998 2.87739e-07
625.625 0 0.139479 0.99909 3.0949e-06 0.999802 2.88861e-07
625.599 0 0.139003 0.999089 3.08349e-06 0.999804 2.89985e-07
625.573 0 0.138529 0.999088 3.07213e-06 0.999805 2.91111e-07
625.548 0 0.138057 0.999087 3.0608e-06 0.999807 2.92238e-07
625.522 0 0.137586 0.999086 3.04951e-06 0.999808 2.93367e-07
625.496 0 0.137116 0.999085 3.03826e-06 0.99981 2.94497e-07
625.47 0 0.136648 0.999084 3.02704e-06 0.999811 2.95629e-07
625.444 0 0.136181 0.999083 3.01587e-06 0.999813 2.96762e-07
625.418 0 0.135716 0.999082 3.00473e-06 0.999814 2.97897e-07
625.392 0 0.135252 0.999081 2.99363e-06 0.999816 2.99033e-07
625.366 0 0.13479 0.99908 2.98256e-06 0.999817 3.00171e-07
625.341 0 0.134328 0.999079 2.97154e-06 0.999819 3.01311e-07
625.315 0 0.133869 0.999078 2.96055e-06 0.99982 3.02451e-07
625.289 0 0.133411 0.999077 2.9496e-06 0.999821 3.03594e-07
625.263 0 0.132954 0.999075 2.93869e-06 0.999823 3.04737e-07
625.237 0 0.132498 0.999074 2.92781e-06 0.999824 3.05883e-07
625.211 0 0.132044 0.999073 2.91697e-06 0.999826 3.07029e-07
625.185 0 0.131592 0.999072 2.90617e-06 0.999827 3.08177e-07
625.159 0 0.131141 0.999071 2.8954e-06 0.999828 3.09327e-07
625.132 0 0.130691 0.99907 2.88467e-06 0.999829 3.10478e-07
625.106 0 0.130243 0.999069 2.87398e-06 0.999831 3.1163e-07
625.08 0 0.129796 0.999068 2.86333e-06 0.999832 3.12784e-07
625.054 0 0.12935 0.999067 2.85271e-06 0.999833 3.13939e-07
625.028 0 0.128906 0.999066 2.84213e-06 0.999834 3.15096e-07
625.002 0 0.128463 0.999065 2.83158e-06 0.999836 3.16254e-07
624.976 0 0.128022 0.999063 2.82108e-06 0.999837 3.17413e-07
624.95 0 0.127582 0.999062 2.8106e-06 0.999838 3.18574e-07
624.924 0 0.127143 0.999061 2.80017e-06 0.999839 3.19736e-07
624.897 0 0.126706 0.99906 2.78977e-06 0.99984 3.209e-07
624.871 0 0.12627 0.999059 2.77941e-06 0.999841 3.22065e-07
624.845 0 0.125835 0.999058 2.76908e-06 0.999843 3.23231e-07
624.819 0 0.125402 0.999057 2.75879e-06 0.999844 3.24399e-07
624.793 0 0.12497 0.999056 2.74853e-06 0.999845 3.25567e-07
624.766 0 0.12454 0.999055 2.73831e-06 0.999846 3.26738e-07
624.74 0 0.124111 0.999053 2.72813e-06 0.999847 3.27909e-07
624.714 0 0.123683 0.999052 2.71798e-06 0.999848 3.29082e-07
624.688 0 0.123256 0.999051 2.70787e-06 0.999849 3.30256e-07
624.661 0 0.122831 0.99905 2.69779e-06 0.99985 3.31432e-07
624.635 0 0.122408 0.999049 2.68775e-06 0.999851 3.32608e-07
624.609 0 0.121985 0.999048 2.67774e-06 0.999852 3.33786e-07
624.582 0 0.121564 0.999047 2.66777e-06 0.999853 3.34966e-07
624.556 0 0.121145 0.999045 2.65783e-06 0.999854 3.36146e-07
624.53 0 0.120726 0.999044 2.64793e-06 0.999855 3.37328e-07
624.503 0 0.120309 0.999043 2.63807e-06 0.999856 3.38511e-07
624.477 0 0.119894 0.999042 2.62824e-06 0.999857 3.39695e-07
624.451 0 0.119479 0.999041 2.61844e-06 0.999858 3.40881e-07
624.424 0 0.119066 0.99904 2.60868e-06 0.999859 3.42068e-07
624.398 0 0.118654 0.999039 2.59895e-06 0.99986 3.43256e-07
624.371 0 0.118244 0.999037 2.58926e-06 0.999861 3.44445e-07
624.345 0 0.117835 0.999036 2.5796e-06 0.999862 3.45635e-07
624.318 0 0.117427 0.999035 2.56998e-06 0.999863 3.46827e-07
624.292 0 0.117021 0.999034 2.56039e-06 0.999863 3.4802e-07
624.265 0 0.116616 0.999033 2.55083e-06 0.999864 3.49214e-07
624.239 0 0.116212 0.999032 2.54131e-06 0.999865 3.50409e-07
624.213 0 0.115809 0.99903 2.53182e-06 0.999866 3.51605e-07
624.186 0 0.115408 0.999029 2.52237e-06 0.999867 3.52803e-07
624.159 0 0.115008 0.999028 2.51295e-06 0.999868 3.54001e-07
624.133 0 0.114609 0.999027 2.50357e-06 0.999869 3.55201e-07
624.106 0 0.114212 0.999026 2.49421e-06 0.999869 3.56402e-07
624.08 0 0.113816 0.999024 2.4849e-06 0.99987 3.57604e-07
624.053 0 0.113421 0.999023 2.47561e-06 0.999871 3.58807e-07
624.027 0 0.113028 0.999022 2.46636e-06 0.999872 3.60012e-07
624 0 0.112635 0.999021 2.45714e-06 0.999873 3.61217e-07
623.974 0 0.112245 0.99902 2.44796e-06 0.999873 3.62424e-07
623.947 0 0.111855 0.999018 2.43881e-06 0.999874 3.63631e-07
623.92 0 0.111466 0.999017 2.42969e-06 0.999875 3.6484e-07
623.894 0 0.111079 0.999016 2.4206e-06 0.999876 3.6605e-07
623.867 0 0.110693 0.999015 2.41155e-06 0.999876 3.67261e-07
623.84 0 0.110309 0.999013 2.40253e-06 0.999877 3.68473e-07
623.814 0 0.109925 0.999012 2.39354e-06 0.999878 3.69686e-07
623.787 0 0.109543 0.999011 2.38459e-06 0.999879 3.709e-07
623.76 0 0.109162 0.99901 2.37567e-06 0.999879 3.72115e-07
623.734 0 0.108783 0.999009 2.36678e-06 0.99988 3.73331e-07
623.707 0 0.108404 0.999007 2.35792e-06 0.999881 3.74548e-07
623.68 0 0.108027 0.999006 2.3491e-06 0.999881 3.75766e-07
623.653 0 0.107651 0.999005 2.3403e-06 0.999882 3.76986e-07
623.627 0 0.107277 0.999004 2.33154e-06 0.999883 3.78206e-07
623.6 0 0.106903 0.999002 2.32281e-06 0.999883 3.79427e-07
623.573 0 0.106531 0.999001 2.31412e-06 0.999884 3.80649e-07
623.546 0 0.10616 0.999 2.30545e-06 0.999885 3.81873e-07
623.52 0 0.10579 0.998999 2.29682e-06 0.999885 3.83097e-07
623.493 0 0.105422 0.998997 2.28822e-06 0.999886 3.84322e-07
623.466 0 0.105054 0.998996 2.27965e-06 0.999887 3.85548e-07
623.439 0 0.104688 0.998995 2.27111e-06 0.999887 3.86775e-07
623.412 0 0.104323 0.998993 2.2626e-06 0.999888 3.88003e-07
623.385 0 0.10396 0.998992 2.25413e-06 0.999889 3.89232e-07
623.358 0 0.103597 0.998991 2.24569e-06 0.999889 3.90462e-07
623.332 0 0.103236 0.99899 2.23727e-06 0.99989 3.91693e-07
623.305 0 0.102876 0.998988 2.22889e-06 0.99989 3.92925e-07
623.278 0 0.102517 0.998987 2.22054e-06 0.999891 3.94158e-07
623.251 0 0.102159 0.998986 2.21222e-06 0.999892 3.95392e-07
623.224 0 0.101803 0.998985 2.20393e-06 0.999892 3.96626e-07
623.197 0 0.101447 0.998983 2.19567e-06 0.999893 3.97862e-07
623.17 0 0.101093 0.998982 2.18744e-06 0.999893 3.99098e-07
623.143 0 0.10074 0.998981 2.17924e-06 0.999894 4.00336e-07
623.116 0 0.100389 0.998979 2.17108e-06 0.999894 4.01574e-07
623.089 0 0.100038 0.998978 2.16294e-06 0.999895 4.02813e-07
623.062 0 0.0996885 0.998977 2.15483e-06 0.999895 4.04053e-07
623.035 0 0.0993402 0.998975 2.14676e-06 0.999896 4.05293e-07
623.008 0 0.0989931 0.998974 2.13871e-06 0.999897 4.06535e-07
622.981 0 0.0986472 0.998973 2.13069e-06 0.999897 4.07778e-07
622.954 0 0.0983024 0.998971 2.12271e-06 0.999898 4.09021e-07
622.927 0 0.0979588 0.99897 2.11475e-06 0.999898 4.10265e-07
622.9 0 0.0976164 0.998969 2.10682e-06 0.999899 4.1151e-07
622.873 0 0.097275 0.998968 2.09893e-06 0.999899 4.12756e-07
622.846 0 0.0969349 0.998966 2.09106e-06 0.9999 4.14003e-07
622.819 0 0.0965959 0.998965 2.08322e-06 0.9999 4.1525e-07
622.792 0 0.096258 0.998964 2.07541e-06 0.999901 4.16498e-07
622.765 0 0.0959212 0.998962 2.06763e-06 0.999901 4.17747e-07
622.738 0 0.0955856 0.998961 2.05988e-06 0.999902 4.18997e-07
622.711 0 0.0952512 0.99896 2.05216e-06 0.999902 4.20248e-07
622.684 0 0.0949178 0.998958 2.04446e-06 0.999903 4.21499e-07
622.656 0 0.0945856 0.998957 2.0368e-06 0.999903 4.22751e-07
622.629 0 0.0942545 0.998955 2.02916e-06 0.999904 4.24004e-07
622.602 0 0.0939245 0.998954 2.02156e-06 0.999904 4.25258e-07
622.575 0 0.0935957 0.998953 2.01398e-06 0.999904 4.26513e-07
622.548 0 0.093268 0.998951 2.00643e-06 0.999905 4.27768e-07
622.521 0 0.0929413 0.99895 1.99891e-06 0.999905 4.29024e-07
622.493 0 0.0926158 0.998949 1.99142e-06 0.999906 4.30281e-07
622.466 0 0.0922914 0.998947 1.98395e-06 0.999906 4.31538e-07
622.439 0 0.0919681 0.998946 1.97652e-06 0.999907 4.32796e-07
622.412 0 0.0916458 0.998945 1.96911e-06 0.999907 4.34055e-07
622.385 0 0.0913247 0.998943 1.96173e-06 0.999908 4.35315e-07
622.357 0 0.0910047 0.998942 1.95438e-06 0.999908 4.36575e-07
622.33 0 0.0906858 0.99894 1.94705e-06 0.999908 4.37836e-07
622.303 0 0.0903679 0.998939 1.93976e-06 0.999909 4.39097e-07
622.276 0 0.0900511 0.998938 1.93249e-06 0.999909 4.4036e-07
622.248 0 0.0897354 0.998936 1.92525e-06 0.99991 4.41623e-07
622.221 0 0.0894208 0.998935 1.91803e-06 0.99991 4.42887e-07
622.194 0 0.0891073 0.998933 1.91085e-06 0.99991 4.44151e-07
622.166 0 0.0887948 0.998932 1.90369e-06 0.999911 4.45416e-07
622.139 0 0.0884834 0.998931 1.89656e-06 0.999911 4.46682e-07
622.112 0 0.0881731 0.998929 1.88945e-06 0.999912 4.47948e-07
622.084 0 0.0878638 0.998928 1.88237e-06 0.999912 4.49215e-07
622.057 0 0.0875556 0.998926 1.87532e-06 0.999912 4.50483e-07
622.03 0 0.0872485 0.998925 1.8683e-06 0.999913 4.51751e-07
622.002 0 0.0869424 0.998924 1.8613e-06 0.999913 4.5302e-07
621.975 0 0.0866373 0.998922 1.85433e-06 0.999914 4.54289e-07
621.948 0 0.0863333 0.998921 1.84739e-06 0.999914 4.55559e-07
621.92 0 0.0860304 0.998919 1.84047e-06 0.999914 4.5683e-07
621.893 0 0.0857285 0.998918 1.83358e-06 0.999915 4.58101e-07
621.865 0 0.0854276 0.998916 1.82672e-06 0.999915 4.59373e-07
621.838 0 0.0851278 0.998915 1.81988e-06 0.999915 4.60646e-07
621.811 0 0.084829 0.998914 1.81307e-06 0.999916 4.61919e-07
621.783 0 0.0845312 0.998912 1.80628e-06 0.999916 4.63193e-07
621.756 0 0.0842344 0.998911 1.79952e-06 0.999916 4.64467e-07
621.728 0 0.0839387 0.998909 1.79279e-06 0.999917 4.65742e-07
621.701 0 0.083644 0.998908 1.78608e-06 0.999917 4.67017e-07
621.673 0 0.0833503 0.998906 1.7794e-06 0.999917 4.68293e-07
621.646 0 0.0830577 0.998905 1.77274e-06 0.999918 4.6957e-07
621.618 0 0.082766 0.998903 1.76611e-06 0.999918 4.70847e-07
621.591 0 0.0824754 0.998902 1.7595e-06 0.999918 4.72124e-07
621.563 0 0.0821857 0.998901 1.75292e-06 0.999919 4.73402e-07
621.536 0 0.0818971 0.998899 1.74637e-06 0.999919 4.74681e-07
621.508 0 0.0816094 0.998898 1.73984e-06 0.999919 4.7596e-07
621.481 0 0.0813228 0.998896 1.73333e-06 0.99992 4.7724e-07
621.453 0 0.0810371 0.998895 1.72685e-06 0.99992 4.7852e-07
621.426 0 0.0807525 0.998893 1.7204e-06 0.99992 4.79801e-07
621.398 0 0.0804688 0.998892 1.71397e-06 0.999921 4.81082e-07
621.371 0 0.0801861 0.99889 1.70756e-06 0.999921 4.82364e-07
621.343 0 0.0799044 0.998889 1.70118e-06 0.999921 4.83646e-07
621.315 0 0.0796237 0.998887 1.69483e-06 0.999922 4.84929e-07
621.288 0 0.079344 0.998886 1.6885e-06 0.999922 4.86212e-07
621.26 0 0.0790652 0.998884 1.68219e-06 0.999922 4.87495e-07
621.233 0 0.0787874 0.998883 1.67591e-06 0.999923 4.88779e-07
621.205 0 0.0785106 0.998881 1.66965e-06 0.999923 4.90064e-07
621.177 0 0.0782347 0.99888 1.66341e-06 0.999923 4.91349e-07
621.15 0 0.0779598 0.998878 1.6572e-06 0.999923 4.92635e-07
621.122 0 0.0776858 0.998877 1.65102e-06 0.999924 4.93921e-07
621.095 0 0.0774129 0.998875 1.64486e-06 0.999924 4.95207e-07
621.067 0 0.0771408 0.998874 1.63872e-06 0.999924 4.96494e-07
621.039 0 0.0768697 0.998872 1.63261e-06 0.999925 4.97781e-07
621.012 0 0.0765996 0.998871 1.62652e-06 0.999925 4.99069e-07
620.984 0 0.0763304 0.998869 1.62045e-06 0.999925 5.00357e-07
620.956 0 0.0760621 0.998868 1.61441e-06 0.999925 5.01645e-07
620.929 0 0.0757948 0.998866 1.60839e-06 0.999926 5.02934e-07
620.901 0 0.0755285 0.998865 1.60239e-06 0.999926 5.04224e-07
620.873 0 0.075263 0.998863 1.59642e-06 0.999926 5.05513e-07
620.845 0 0.0749985 0.998861 1.59047e-06 0.999926 5.06804e-07
620.818 0 0.0747349 0.99886 1.58454e-06 0.999927 5.08094e-07
620.79 0 0.0744723 0.998858 1.57864e-06 0.999927 5.09385e-07
620.762 0 0.0742105 0.998857 1.57276e-06 0.999927 5.10676e-07
620.734 0 0.0739497 0.998855 1.5669e-06 0.999928 5.11968e-07
620.707 0 0.0736898 0.998854 1.56106e-06 0.999928 5.1326e-07
620.679 0 0.0734308 0.998852 1.55525e-06 0.999928 5.14553e-07
620.651 0 0.0731727 0.998851 1.54946e-06 0.999928 5.15845e-07
620.623 0 0.0729156 0.998849 1.5437e-06 0.999929 5.17139e-07
620.596 0 0.0726593 0.998847 1.53795e-06 0.999929 5.18432e-07
620.568 0 0.0724039 0.998846 1.53223e-06 0.999929 5.19726e-07
620.54 0 0.0721495 0.998844 1.52653e-06 0.999929 5.2102e-07
620.512 0 0.0718959 0.998843 1.52085e-06 0.99993 5.22315e-07
620.484 0 0.0716432 0.998841 1.5152e-06 0.99993 5.2361e-07
620.457 0 0.0713914 0.99884 1.50956e-06 0.99993 5.24905e-07
620.429 0 0.0711405 0.998838 1.50395e-06 0.99993 5.262e-07
620.401 0 0.0708905 0.998836 1.49836e-06 0.99993 5.27496e-07
620.373 0 0.0706414 0.998835 1.4928e-06 0.999931 5.28792e-07
620.345 0 0.0703932 0.998833 1.48725e-06 0.999931 5.30089e-07
620.317 0 0.0701458 0.998832 1.48173e-06 0.999931 5.31386e-07
620.289 0 0.0698993 0.99883 1.47622e-06 0.999931 5.32683e-07
620.262 0 0.0696537 0.998828 1.47074e-06 0.999932 5.3398e-07
620.234 0 0.0694089 0.998827 1.46528e-06 0.999932 5.35278e-07
620.206 0 0.069165 0.998825 1.45985e-06 0.999932 5.36576e-07
620.178 0 0.068922 0.998824 1.45443e-06 0.999932 5.37874e-07
620.15 0 0.0686798 0.998822 1.44903e-06 0.999932 5.39173e-07
620.122 0 0.0684385 0.99882 1.44366e-06 0.999933 5.40471e-07
620.094 0 0.0681981 0.998819 1.43831e-06 0.999933 5.41771e-07
620.066 0 0.0679585 0.998817 1.43297e-06 0.999933 5.4307e-07
620.038 0 0.0677197 0.998816 1.42766e-06 0.999933 5.44369e-07
620.01 0 0.0674818 0.998814 1.42237e-06 0.999934 5.45669e-07
619.982 0 0.0672448 0.998812 1.4171e-06 0.999934 5.46969e-07
619.955 0 0.0670085 0.998811 1.41185e-06 0.999934 5.4827e-07
619.927 0 0.0667732 0.998809 1.40663e-06 0.999934 5.4957e-07
619.899 0 0.0665386 0.998807 1.40142e-06 0.999934 5.50871e-07
619.871 0 0.0663049 0.998806 1.39623e-06 0.999935 5.52172e-07
619.843 0 0.066072 0.998804 1.39106e-06 0.999935 5.53474e-07
619.815 0 0.06584 0.998802 1.38592e-06 0.999935 5.54775e-07
619.787 0 0.0656088 0.998801 1.38079e-06 0.999935 5.56077e-07
619.759 0 0.0653783 0.998799 1.37568e-06 0.999935 5.57379e-07
619.731 0 0.0651488 0.998797 1.3706e-06 0.999936 5.58681e-07
619.703 0 0.06492 0.998796 1.36553e-06 0.999936 5.59984e-07
619.675 0 0.064692 0.998794 1.36049e-06 0.999936 5.61286e-07
619.647 0 0.0644649 0.998792 1.35546e-06 0.999936 5.62589e-07
619.619 0 0.0642386 0.998791 1.35045e-06 0.999936 5.63892e-07
619.59 0 0.0640131 0.998789 1.34547e-06 0.999937 5.65195e-07
619.562 0 0.0637883 0.998787 1.3405e-06 0.999937 5.66499e-07
619.534 0 0.0635644 0.998786 1.33555e-06 0.999937 5.67802e-07
619.506 0 0.0633413 0.998784 1.33062e-06 0.999937 5.69106e-07
619.478 0 0.063119 0.998782 1.32571e-06 0.999937 5.7041e-07
619.45 0 0.0628975 0.998781 1.32083e-06 0.999937 5.71714e-07
619.422 0 0.0626767 0.998779 1.31596e-06 0.999938 5.73019e-07
619.394 0 0.0624568 0.998777 1.3111e-06 0.999938 5.74323e-07
619.366 0 0.0622376 0.998776 1.30627e-06 0.999938 5.75628e-07
619.338 0 0.0620192 0.998774 1.30146e-06 0.999938 5.76932e-07
619.31 0 0.0618016 0.998772 1.29667e-06 0.999938 5.78237e-07
619.282 0 0.0615848 0.998771 1.29189e-06 0.999938 5.79543e-07
619.253 0 0.0613688 0.998769 1.28714e-06 0.999939 5.80848e-07
619.225 0 0.0611535 0.998767 1.2824e-06 0.999939 5.82153e-07
619.197 0 0.060939 0.998765 1.27768e-06 0.999939 5.83459e-07
619.169 0 0.0607253 0.998764 1.27298e-06 0.999939 5.84764e-07
619.141 0 0.0605123 0.998762 1.2683e-06 0.999939 5.8607e-07
619.113 0 0.0603001 0.99876 1.26364e-06 0.999939 5.87376e-07
619.085 0 0.0600886 0.998758 1.25899e-06 0.99994 5.88682e-07
619.056 0 0.059878 0.998757 1.25437e-06 0.99994 5.89988e-07
619.028 0 0.059668 0.998755 1.24976e-06 0.99994 5.91294e-07
619 0 0.0594588 0.998753 1.24517e-06 0.99994 5.92601e-07
618.972 0 0.0592504 0.998752 1.2406e-06 0.99994 5.93907e-07
618.944 0 0.0590427 0.99875 1.23605e-06 0.99994 5.95214e-07
618.915 0 0.0588358 0.998748 1.23151e-06 0.999941 5.96521e-07
618.887 0 0.0586296 0.998746 1.22699e-06 0.999941 5.97827e-07
618.859 0 0.0584242 0.998745 1.22249e-06 0.999941 5.99134e-07
618.831 0 0.0582194 0.998743 1.21801e-06 0.999941 6.00441e-07
618.803 0 0.0580155 0.998741 1.21355e-06 0.999941 6.01748e-07
618.774 0 0.0578122 0.998739 1.2091e-06 0.999941 6.03056e-07
618.746 0 0.0576097 0.998738 1.20468e-06 0.999942 6.04363e-07
618.718 0 0.0574079 0.998736 1.20026e-06 0.999942 6.0567e-07
618.69 0 0.0572069 0.998734 1.19587e-06 0.999942 6.06977e-07
618.661 0 0.0570065 0.998732 1.19149e-06 0.999942 6.08285e-07
618.633 0 0.0568069 0.99873 1.18714e-06 0.999942 6.09592e-07
618.605 0 0.056608 0.998729 1.18279e-06 0.999942 6.109e-07
618.577 0 0.0564098 0.998727 1.17847e-06 0.999942 6.12208e-07
618.548 0 0.0562124 0.998725 1.17416e-06 0.999943 6.13515e-07
618.52 0 0.0560156 0.998723 1.16987e-06 0.999943 6.14823e-07
618.492 0 0.0558195 0.998722 1.1656e-06 0.999943 6.16131e-07
618.464 0 0.0556242 0.99872 1.16134e-06 0.999943 6.17439e-07
618.435 0 0.0554296 0.998718 1.1571e-06 0.999943 6.18746e-07
