Position Sensor Motor1 Motor2 Inter1 Inter2 Inter3
# Phase 1
0.0240747 0 0.00408446 0.00977186 6.34547e-07 0.242118 0.999995
0.0239004 0 0.00404928 0.00985834 6.32689e-07 0.2418 0.999995
0.0237225 0 0.00401442 0.00994545 6.30838e-07 0.241482 0.999995
0.0235409 0 0.00397988 0.0100332 6.28993e-07 0.241165 0.999995
0.0233556 0 0.00394566 0.0101216 6.27155e-07 0.240848 0.999995
0.0231666 0 0.00391176 0.0102106 6.25324e-07 0.240531 0.999995
0.022974 0 0.00387817 0.0103002 6.235e-07 0.240214 0.999995
0.0227776 0 0.00384489 0.0103906 6.21682e-07 0.239898 0.999995
0.0225775 0 0.00381191 0.0104815 6.19871e-07 0.239581 0.999995
0.0223737 0 0.00377924 0.0105731 6.18067e-07 0.239265 0.999995
0.0221661 0 0.00374687 0.0106654 6.16269e-07 0.23895 0.999995
0.0219548 0 0.0037148 0.0107583 6.14477e-07 0.238634 0.999995
0.0217398 0 0.00368302 0.0108519 6.12692e-07 0.238319 0.999995
0.0215209 0 0.00365153 0.0109462 6.10914e-07 0.238004 0.999995
0.0212983 0 0.00362033 0.0110411 6.09141e-07 0.237689 0.999995
0.0210719 0 0.00358942 0.0111367 6.07376e-07 0.237374 0.999995
0.0208417 0 0.00355879 0.0112329 6.05617e-07 0.23706 0.999995
0.0206076 0 0.00352844 0.0113299 6.03864e-07 0.236746 0.999995
0.0203697 0 0.00349838 0.0114275 6.02117e-07 0.236432 0.999995
0.020128 0 0.00346858 0.0115259 6.00377e-07 0.236118 0.999995
0.0198825 0 0.00343906 0.0116249 5.98643e-07 0.235805 0.999995
0.019633 0 0.00340981 0.0117246 5.96916e-07 0.235491 0.999995
0.0193797 0 0.00338082 0.011825 5.95194e-07 0.235178 0.999995
0.0191225 0 0.0033521 0.0119261 5.93479e-07 0.234866 0.999995
0.0188613 0 0.00332365 0.0120279 5.9177e-07 0.234553 0.999995
0.0185963 0 0.00329545 0.0121304 5.90068e-07 0.234241 0.999995
0.0183273 0 0.00326751 0.0122336 5.88371e-07 0.233929 0.999995
0.0180544 0 0.00323982 0.0123376 5.8668e-07 0.233617 0.999995
0.0177775 0 0.00321239 0.0124422 5.84996e-07 0.233306 0.999995
0.0174966 0 0.00318521 0.0125476 5.83318e-07 0.232995 0.999995
0.0172117 0 0.00315827 0.0126537 5.81646e-07 0.232683 0.999995
0.0169229 0 0.00313158 0.0127605 5.7998e-07 0.232373 0.999995
0.01663 0 0.00310513 0.0128681 5.78319e-07 0.232062 0.999995
0.0163331 0 0.00307892 0.0129764 5.76665e-07 0.231752 0.999995
0.0160321 0 0.00305295 0.0130854 5.75017e-07 0.231442 0.999995
0.0157271 0 0.00302722 0.0131952 5.73375e-07 0.231132 0.999995
0.0154179 0 0.00300172 0.0133057 5.71739e-07 0.230823 0.999995
0.0151047 0 0.00297645 0.013417 5.70108e-07 0.230513 0.999995
0.0147874 0 0.00295141 0.013529 5.68484e-07 0.230204 0.999995
0.0144659 0 0.0029266 0.0136418 5.66865e-07 0.229896 0.999995
0.0141403 0 0.00290201 0.0137553 5.65252e-07 0.229587 0.999995
0.0138106 0 0.00287765 0.0138696 5.63645e-07 0.229279 0.999995
0.0134766 0 0.0028535 0.0139847 5.62044e-07 0.228971 0.999995
0.0131385 0 0.00282958 0.0141005 5.60449e-07 0.228663 0.999995
0.0127962 0 0.00280587 0.0142171 5.58859e-07 0.228356 0.999995
0.0124496 0 0.00278237 0.0143345 5.57275e-07 0.228049 0.999995
0.0120988 0 0.00275909 0.0144526 5.55696e-07 0.227742 0.999995
0.0117437 0 0.00273601 0.0145716 5.54124e-07 0.227435 0.999995
0.0113844 0 0.00271315 0.0146913 5.52557e-07 0.227129 0.999995
0.0110208 0 0.00269049 0.0148118 5.50996e-07 0.226823 0.999995
0.0106528 0 0.00266803 0.0149332 5.4944e-07 0.226517 0.999995
0.0102805 0 0.00264578 0.0150553 5.4789e-07 0.226211 0.999995
0.00990388 0 0.00262373 0.0151782 5.46345e-07 0.225906 0.999995
0.00952288 0 0.00260188 0.0153019 5.44806e-07 0.225601 0.999995
0.0091375 0 0.00258022 0.0154265 5.43273e-07 0.225296 0.999995
0.0087477 0 0.00255876 0.0155518 5.41745e-07 0.224992 0.999995
0.00835349 0 0.00253749 0.015678 5.40222e-07 0.224687 0.999995
