1 0.94055 0.988005 1
1 0.932184 0.985951 1
1 0.934873 0.979183 1
1 0.933848 0.985298 1
1 0.936761 0.98479 1
1 0.931349 0.98378 1
1 0.934196 0.98634 1
1 0.939499 0.982047 1
1 0.942273 0.985698 1
1 0.941319 0.984857 1
1 0.929785 0.985474 1
1 0.925448 0.976982 1
1 0.932484 0.983831 1
1 0.928035 0.981248 1
1 0.929784 0.986358 1
1 0.926481 0.979897 1
1 0.931496 0.988684 1
1 0.93663 0.969502 1
1 0.925473 0.979012 1
1 0.929784 0.987176 1
1 0.935589 0.988161 1
1 0.930951 0.98632 1
1 0.92922 0.98823 1
1 0.933332 0.977634 1
1 0.933014 0.988637 1
1 0.92365 0.980187 1
1 0.938295 0.987641 1
1 0.9336 0.975893 1
1 0.938284 0.986691 1
1 0.942123 0.987307 1
1 0.931103 0.982694 1
1 0.93926 0.98065 1
0.92365 0.979257
